Unnamed: 0	Virus Strain Name	Accession_ID	Lineage	Sample_Collection_Date	country	province	city	merged_lineage	date
8694	hCoV-19/Tianjin/TJCDC-042/2023	EPI_ISL_16597928	BA.5.2.48	1/9/2023	China	Tianjin		BA.5.2*	2023-01-09
8695	hCoV-19/Tianjin/TJCDC-041/2023	EPI_ISL_16597927	BA.5.2.49	1/9/2023	China	Tianjin		BA.5.2*	2023-01-09
8696	hCoV-19/Tianjin/TJCDC-039/2023	EPI_ISL_16597925	BF.7.14	1/9/2023	China	Tianjin		BF.7.14*	2023-01-09
8714	hCoV-19/Sichuan/ZGCDC-053/2023	EPI_ISL_16596489	DY.1	1/9/2023	China	Sichuan	Zigong	BA.5.2*	2023-01-09
8735	hCoV-19/Hong Kong/VZ23001324/2023	EPI_ISL_16524131	BQ.1.1.14	1/9/2023	China	Hong Kong		Others	2023-01-09
8748	SARS-CoV-2/human/CHN/ZJCDC204/2023	EPI_ISL_17488311	BF.7.14.1	1/9/2023	China	Zhejiang		BF.7.14*	2023-01-09
8752	SARS-CoV-2/human/CHN/ZJCDC200/2023	EPI_ISL_17488318	BF.7.14.1	1/9/2023	China	Zhejiang		BF.7.14*	2023-01-09
8825	hCoV-19/Guangxi/GCDC-WZ-011304/2023	EPI_ISL_17088847	BA.5.2.48	1/10/2023	China	Guangxi	Wuzhou	BA.5.2*	2023-01-10
8827	hCoV-19/Guangxi/GCDC-CZ-011117/2023	EPI_ISL_17088814	BA.5.2.48	1/10/2023	China	Guangxi	Chongzuo	BA.5.2*	2023-01-10
8868	hCoV-19/Shandong/SDCDC-0549/2023	EPI_ISL_16757932	BF.7.14	1/10/2023	China	Shandong	Liaocheng	BF.7.14*	2023-01-10
8883	hCoV-19/Guangdong/GCDC-YF0008/2023	EPI_ISL_16711753	BF.7.14	1/10/2023	China	Guangdong		BF.7.14*	2023-01-10
8888	hCoV-19/Beijing/BJCDC-0301/2023	EPI_ISL_16709216	BF.7.14	1/10/2023	China	Beijing		BF.7.14*	2023-01-10
8894	hCoV-19/Gansu/GSCDC-141/2023	EPI_ISL_16702214	BA.5.2	1/10/2023	China	Gansu	Longnan	BA.5.2*	2023-01-10
8913	hCoV-19/Gansu/GSCDC-170/2023	EPI_ISL_16702083	BA.5.2	1/10/2023	China	Gansu	Zhangye	BA.5.2*	2023-01-10
8916	hCoV-19/Anhui/FYCDC-017/2023	EPI_ISL_16679353	BA.5.2.48	1/10/2023	China	Anhui	Fuyang	BA.5.2*	2023-01-10
8923	hCoV-19/Jiangsu/SZCDC-064/2023	EPI_ISL_16670990	BA.5.2.48	1/10/2023	China	Jiangsu	Suzhou	BA.5.2*	2023-01-10
8934	hCoV-19/Guizhou/IVDC-385/2023	EPI_ISL_16636237	BF.7.14	1/10/2023	China	Guizhou	Tongren	BF.7.14*	2023-01-10
8937	hCoV-19/Guizhou/IVDC-382/2023	EPI_ISL_16636234	BA.5.2.48	1/10/2023	China	Guizhou	Tongren	BA.5.2*	2023-01-10
8938	hCoV-19/Guizhou/IVDC-381/2023	EPI_ISL_16636233	BA.5.2.48	1/10/2023	China	Guizhou	Tongren	BA.5.2*	2023-01-10
8951	hCoV-19/Xinjiang/IVDC-205/2023	EPI_ISL_16635919	BA.5.2	1/10/2023	China	Xinjiang	Karamay City	BA.5.2*	2023-01-10
8955	hCoV-19/Xinjiang/IVDC-155/2023	EPI_ISL_16635874	BA.5.2.48	1/10/2023	China	Xinjiang	Korla	BA.5.2*	2023-01-10
8960	hCoV-19/Inner Mongolia/IVDC-329/2023	EPI_ISL_16635336	BA.5.2.48	1/10/2023	China	Inner Mongolia	Alxa Zuoqi	BA.5.2*	2023-01-10
8965	hCoV-19/Ningxia/IVDC-455/2023	EPI_ISL_16635125	BF.7.14	1/10/2023	China	Ningxia	Yinchuan	BF.7.14*	2023-01-10
8990	hCoV-19/Henan/XCDC-036/2023	EPI_ISL_16611241	BA.5.2	1/10/2023	China	Henan	Xinxiang	BA.5.2*	2023-01-10
9023	hCoV-19/Hunan/CCDC-28/2023	EPI_ISL_16598698	BA.5.2.48	1/10/2023	China	Hunan	Changsha	BA.5.2*	2023-01-10
9029	hCoV-19/Tianjin/TJCDC-058/2023	EPI_ISL_16597944	BA.5.2.48	1/10/2023	China	Tianjin		BA.5.2*	2023-01-10
9032	hCoV-19/Jiangxi/JCDC-030/2023	EPI_ISL_16596977	BF.7.14	1/10/2023	China	Jiangxi	Jiujiang	BF.7.14*	2023-01-10
9055	SARS-CoV-2/human/CHN/ZJCDC220/2023	EPI_ISL_17488285	BF.7.14.1	1/10/2023	China	Zhejiang		BF.7.14*	2023-01-10
9087	hCoV-19/Fujian/FCDC-FJZZ071/2023	EPI_ISL_17489444	BF.7.14.1	1/11/2023	China	Fujian	Fuzhou	BF.7.14*	2023-01-11
9112	hCoV-19/Henan/XCDC-058/2023	EPI_ISL_17062069	BA.5.2	1/11/2023	China	Henan	Xinxiang	BA.5.2*	2023-01-11
9139	hCoV-19/Taiwan/F78090/2023	EPI_ISL_16899506	BF.7.14	1/11/2023	China	Taiwan		BF.7.14*	2023-01-11
9140	hCoV-19/Taiwan/F78072/2023	EPI_ISL_16899505	BF.7.14	1/11/2023	China	Taiwan		BF.7.14*	2023-01-11
9143	hCoV-19/Taiwan/F78097/2023	EPI_ISL_16864318	BA.5.2.48	1/11/2023	China	Taiwan		BA.5.2*	2023-01-11
9145	hCoV-19/Taiwan/F78086/2023	EPI_ISL_16864316	BA.5.2.48	1/11/2023	China	Taiwan		BA.5.2*	2023-01-11
9146	hCoV-19/Taiwan/F78081/2023	EPI_ISL_16864315	BF.7.14	1/11/2023	China	Taiwan		BF.7.14*	2023-01-11
9165	hCoV-19/Shandong/SDCDC-0700/2023	EPI_ISL_16758072	BF.7.14	1/11/2023	China	Shandong	Jining	BF.7.14*	2023-01-11
9184	hCoV-19/Shandong/SDCDC-0637/2023	EPI_ISL_16758019	BA.5.2.49	1/11/2023	China	Shandong	Linyi	BA.5.2*	2023-01-11
9190	hCoV-19/Shandong/SDCDC-0627/2023	EPI_ISL_16758009	BA.5.2.48	1/11/2023	China	Shandong	Dongying	BA.5.2*	2023-01-11
9197	hCoV-19/Anhui/HFCDC-77/2023	EPI_ISL_16740842	BA.5.2.49	1/11/2023	China	Anhui	Hefei	BA.5.2*	2023-01-11
9229	hCoV-19/Guangdong/GCDC-00573/2023	EPI_ISL_16711814	BF.7.14	1/11/2023	China	Guangdong		BF.7.14*	2023-01-11
9246	hCoV-19/Gansu/GSCDC-191/2023	EPI_ISL_16702143	BF.7.14	1/11/2023	China	Gansu	Qingyang	BF.7.14*	2023-01-11
9259	hCoV-19/Jiangsu/NJCDC-038/2023	EPI_ISL_16698394	BA.5.2.48	1/11/2023	China	Jiangsu	Nanjing	BA.5.2*	2023-01-11
9263	hCoV-19/Yunnan/IVDC-621/2023	EPI_ISL_16646087	BA.5.2.48	1/11/2023	China	Yunnan	Kunming	BA.5.2*	2023-01-11
9292	hCoV-19/Fujian/FCDC-ZZ-071/2023	EPI_ISL_16610738	BF.7.14	1/11/2023	China	Fujian	Zhangzhou	BF.7.14*	2023-01-11
9304	hCoV-19/Shandong/SDCDC-0390/2023	EPI_ISL_16604763	BF.7.14	1/11/2023	China	Shandong	Heze	BF.7.14*	2023-01-11
9308	hCoV-19/Hunan/CCDC-48/2023	EPI_ISL_16598718	BA.5.2.49	1/11/2023	China	Hunan	Changsha	BA.5.2*	2023-01-11
9309	hCoV-19/Hunan/CCDC-47/2023	EPI_ISL_16598717	BA.5.2.48	1/11/2023	China	Hunan	Changsha	BA.5.2*	2023-01-11
9315	hCoV-19/Hunan/CCDC-29/2023	EPI_ISL_16598699	BA.5.2.48	1/11/2023	China	Hunan	Changsha	BA.5.2*	2023-01-11
9316	hCoV-19/Hunan/CCDC-27/2023	EPI_ISL_16598697	BA.5.2.49	1/11/2023	China	Hunan	Changsha	BA.5.2*	2023-01-11
9317	hCoV-19/Hunan/CCDC-26/2023	EPI_ISL_16598696	BA.5.2.48	1/11/2023	China	Hunan	Changsha	BA.5.2*	2023-01-11
9318	hCoV-19/Hunan/CCDC-25/2023	EPI_ISL_16598695	BF.7.14	1/11/2023	China	Hunan	Changsha	BF.7.14*	2023-01-11
9320	hCoV-19/Hunan/CCDC-23/2023	EPI_ISL_16598693	BA.5.2.48	1/11/2023	China	Hunan	Changsha	BA.5.2*	2023-01-11
9377	hCoV-19/Sichuan/SCDC-01175/2023	EPI_ISL_17495527	BF.7.14.1	1/12/2023	China	Sichuan	Chengdu	BF.7.14*	2023-01-12
9380	hCoV-19/Sichuan/SCDC-0139/2023	EPI_ISL_17492890	BF.7.14.1	1/12/2023	China	Sichuan	Chengdu	BF.7.14*	2023-01-12
9385	hCoV-19/Fujian/FCDC-FJNP0120/2023	EPI_ISL_17489475	BF.7.14	1/12/2023	China	Fujian	Fuzhou	BF.7.14*	2023-01-12
9401	hCoV-19/Guangxi/QZ-011314/2023	EPI_ISL_17086621	BF.7.14	1/12/2023	China	Guangxi	Qinzhou	BF.7.14*	2023-01-12
9421	hCoV-19/Sichuan/SCDC-230139/2023	EPI_ISL_16899497	BF.7.14.1	1/12/2023	China	Sichuan	Chengdu	BF.7.14*	2023-01-12
9422	hCoV-19/Sichuan/CDCDC-231175/2023	EPI_ISL_16899474	BF.7.14.1	1/12/2023	China	Sichuan	Chengdu	BF.7.14*	2023-01-12
9454	hCoV-19/Gansu/GSCDC-197/2023	EPI_ISL_16702149	BF.7.14	1/12/2023	China	Gansu	Qingyang	BF.7.14*	2023-01-12
9461	hCoV-19/Jiangsu/NJCDC-037/2023	EPI_ISL_16698393	BA.5.2.48	1/12/2023	China	Jiangsu	Nanjing	BA.5.2*	2023-01-12
9469	hCoV-19/Guizhou/IVDC-401/2023	EPI_ISL_16636253	BA.5.2.48	1/12/2023	China	Guizhou	Zunyi	BA.5.2*	2023-01-12
9471	hCoV-19/Guizhou/IVDC-399/2023	EPI_ISL_16636251	BF.7.14	1/12/2023	China	Guizhou	Zunyi	BF.7.14*	2023-01-12
9489	hCoV-19/Zhejiang/IVDC-113/2023	EPI_ISL_16635833	BF.7.14	1/12/2023	China	Zhejiang	Jiaxing	BF.7.14*	2023-01-12
9513	hCoV-19/Inner Mongolia/IVDC-334/2023	EPI_ISL_16635344	BA.5.2.48	1/12/2023	China	Inner Mongolia	Tongliao	BA.5.2*	2023-01-12
9528	hCoV-19/Fujian/FCDC-NP0120/2023	EPI_ISL_16610734	BF.7.14	1/12/2023	China	Fujian	Nanping	BF.7.14*	2023-01-12
9544	hCoV-19/Hunan/CCDC-51/2023	EPI_ISL_16598721	BA.5.2.49	1/12/2023	China	Hunan	Changsha	BA.5.2*	2023-01-12
9550	hCoV-19/Heilongjiang/HLJCDC-0092/2023	EPI_ISL_16598427	BA.5.2.48	1/12/2023	China	Heilongjiang		BA.5.2*	2023-01-12
9555	hCoV-19/Tianjin/TJCDC-062/2023	EPI_ISL_16597948	BA.5.2.48	1/12/2023	China	Tianjin		BA.5.2*	2023-01-12
9576	hCoV-19/Shandong/WCDC-039/2023	EPI_ISL_18070702	BF.7.14.1	1/13/2023	China	Shandong	Weihai	BF.7.14*	2023-01-13
9596	hCoV-19/Liaoning/LNCDC-032-1/2023	EPI_ISL_17185730	BF.7.14	1/13/2023	China	Liaoning	Benxi	BF.7.14*	2023-01-13
9605	hCoV-19/Shanxi/SXCDC-0215/2023	EPI_ISL_16911652	BF.7.14	1/13/2023	China	Shanxi	Taiyuan	BF.7.14*	2023-01-13
9648	hCoV-19/Qinghai/QCDC-HB2Y-27/2023	EPI_ISL_16723113	BA.5.2.49	1/13/2023	China	Qinghai	Haibei	BA.5.2*	2023-01-13
9678	hCoV-19/Jiangsu/XZCDC-45/2023	EPI_ISL_16698434	BA.5.2.48	1/13/2023	China	Jiangsu	Xuzhou	BA.5.2*	2023-01-13
9695	hCoV-19/Jiangxi/NCCDC-019/2023	EPI_ISL_16597049	DY.4	1/13/2023	China	Jiangxi	Nanchang	BA.5.2*	2023-01-13
9701	SARS-CoV-2/human/CHN/ZJCDC233/2023	EPI_ISL_17488262	BQ.1	1/13/2023	China	Zhejiang		Others	2023-01-13
9713	hCoV-19/Taiwan/CDC-F78916/2023	EPI_ISL_18320425	BN.1.3	1/14/2023	China	Taiwan		BA.2.75*	2023-01-14
9717	hCoV-19/Fujian/FCDC-FJ01S095/2023	EPI_ISL_17489548	BF.7.14	1/14/2023	China	Fujian	Fuzhou	BF.7.14*	2023-01-14
9740	hCoV-19/Taiwan/F78224/2023	EPI_ISL_16853361	BQ.1.23	1/14/2023	China	Taiwan		Others	2023-01-14
9743	hCoV-19/Taiwan/F78199/2023	EPI_ISL_16853356	BA.5.2.1	1/14/2023	China	Taiwan		BA.5.2*	2023-01-14
9777	hCoV-19/Fujian/FCDC-S095/2023	EPI_ISL_16610851	BF.7.14	1/14/2023	China	Fujian	Quanzhou	BF.7.14*	2023-01-14
9806	hCoV-19/Hebei/ZJK-53/2023	EPI_ISL_17031686	BA.5.2.49	1/15/2023	China	Hebei	Zhangjiakou	BA.5.2*	2023-01-15
9821	hCoV-19/Jiangsu/NJCDC-068/2023	EPI_ISL_16921887	BA.5.2.48	1/15/2023	China	Jiangsu	Nanjing	BA.5.2*	2023-01-15
9873	hCoV-19/Anhui/HFCDC-82/2023	EPI_ISL_16740847	BA.5.2.49	1/15/2023	China	Anhui	Hefei	BA.5.2*	2023-01-15
9880	hCoV-19/Qinghai/QCDC-XN1Y-23/2023	EPI_ISL_16723143	BA.5.2.49	1/15/2023	China	Qinghai	Xining	BA.5.2*	2023-01-15
9882	hCoV-19/Qinghai/QCDC-HB2Y-24/2023	EPI_ISL_16723110	BA.5.2.48	1/15/2023	China	Qinghai	Haibei	BA.5.2*	2023-01-15
9900	hCoV-19/Xinjiang/BTCDC-43/2023	EPI_ISL_16698058	BA.5.2	1/15/2023	China	Xinjiang	Bingtuan	BA.5.2*	2023-01-15
9939	SARS-CoV-2/human/CHN/QYCDC-017/2023	EPI_ISL_17495200	BF.7.14	1/15/2023	China	Gansu	Qingyang	BF.7.14*	2023-01-15
10047	hCoV-19/Fujian/FCDC-ZZ101/2023	EPI_ISL_17488448	DY.1.1	1/16/2023	China	Fujian	Fuzhou	BA.5.2*	2023-01-16
10072	hCoV-19/Guangxi/GL-011101/2023	EPI_ISL_17086607	BF.7.14	1/16/2023	China	Guangxi	Guilin	BF.7.14*	2023-01-16
10076	hCoV-19/Hebei/HD-12/2023	EPI_ISL_17031698	BA.5.2.49	1/16/2023	China	Hebei	Handan	BA.5.2*	2023-01-16
10077	hCoV-19/Hebei/HD-10/2023	EPI_ISL_17031697	BA.5.2.49	1/16/2023	China	Hebei	Handan	BA.5.2*	2023-01-16
10078	hCoV-19/Hebei/HD-9/2023	EPI_ISL_17031696	BA.5.2.49	1/16/2023	China	Hebei	Handan	BA.5.2*	2023-01-16
10081	hCoV-19/Hebei/HD-6/2023	EPI_ISL_17031693	BA.5.2.49	1/16/2023	China	Hebei	Handan	BA.5.2*	2023-01-16
10101	hCoV-19/Jiangsu/SQCDC-035/2023	EPI_ISL_16921903	BA.5.2.48	1/16/2023	China	Jiangsu	Suqian	BA.5.2*	2023-01-16
10102	hCoV-19/Jiangsu/SQCDC-034/2023	EPI_ISL_16921902	BA.5.2.48	1/16/2023	China	Jiangsu	Suqian	BA.5.2*	2023-01-16
10137	hCoV-19/Jiangxi/JCDC-047/2023	EPI_ISL_16854345	BF.7.14	1/16/2023	China	Jiangxi	Jiujiang	BF.7.14*	2023-01-16
10141	hCoV-19/Jiangxi/JCDC-042/2023	EPI_ISL_16854341	BF.7.14	1/16/2023	China	Jiangxi	Jiujiang	BF.7.14*	2023-01-16
10175	hCoV-19/Shandong/SDCDC-0908/2023	EPI_ISL_16758252	BA.5.2.48	1/16/2023	China	Shandong	Linyi	BA.5.2*	2023-01-16
10189	hCoV-19/Sichuan/ZGCDC-087/2023	EPI_ISL_16737878	BF.7.14	1/16/2023	China	Sichuan	Zigong	BF.7.14*	2023-01-16
10212	hCoV-19/Fujian/FCDC-zz101-2/2023	EPI_ISL_16737193	DY.1.1	1/16/2023	China	Fujian	Zhangzhou	BA.5.2*	2023-01-16
10215	hCoV-19/Hainan/CDC-032/2023	EPI_ISL_16723095	BA.5.2.48	1/16/2023	China	Hainan	Haikou	BA.5.2*	2023-01-16
10282	hCoV-19/Heilongjiang/HLJCDC-0124/2023	EPI_ISL_16598435	BA.5.2.48	1/16/2023	China	Heilongjiang		BA.5.2*	2023-01-16
10283	hCoV-19/Heilongjiang/HLJCDC-0122/2023	EPI_ISL_16598433	BA.5.2.48	1/16/2023	China	Heilongjiang		BA.5.2*	2023-01-16
10286	hCoV-19/Heilongjiang/HLJCDC-0114/2023	EPI_ISL_16598423	BF.7.14	1/16/2023	China	Heilongjiang		BF.7.14*	2023-01-16
10368	hCoV-19/Guangdong/GDCDC-0119/2023	EPI_ISL_17489812	DY.2	1/17/2023	China	Guangdong	Guangzhou	BA.5.2*	2023-01-17
10388	hCoV-19/Taiwan/CDC-F78700/2023	EPI_ISL_17281709	BN.1.3	1/17/2023	China	Taiwan		BA.2.75*	2023-01-17
10399	hCoV-19/Guangdong/GDCDC-JY-0015/2023	EPI_ISL_17170746	BF.7.14	1/17/2023	China	Guangdong		BF.7.14*	2023-01-17
10426	hCoV-19/Hebei/SJZ-111/2023	EPI_ISL_17031703	BF.7.14	1/17/2023	China	Hebei	Shijiazhuang	BF.7.14*	2023-01-17
10429	hCoV-19/Hebei/LF-66/2023	EPI_ISL_17031700	BA.5.2.49	1/17/2023	China	Hebei	Langfang	BA.5.2*	2023-01-17
10475	hCoV-19/Shandong/SDCDC-0851/2023	EPI_ISL_16758195	BF.7.14	1/17/2023	China	Shandong	Zaozhuang	BF.7.14*	2023-01-17
10557	hCoV-19/Guangdong/GCDC-00584/2023	EPI_ISL_16712148	BN.1.3	1/17/2023	China	Guangdong		BA.2.75*	2023-01-17
10587	SARS-CoV-2/human/CHN/ZJCDC271/2023	EPI_ISL_17488226	DY.4	1/17/2023	China	Zhejiang		BA.5.2*	2023-01-17
10604	SARS-CoV-2/human/CHN/Shannxi-0029/2023	EPI_ISL_17494244	BF.7.14	1/17/2023	China	Shaanxi		BF.7.14*	2023-01-17
10617	hCoV-19/Hong Kong/HKU-230518-335/2023	EPI_ISL_17685234	CM.12	1/18/2023	China	Hong Kong		Others	2023-01-18
10687	hCoV-19/Heilongjiang/HLJCDC-0137/2023	EPI_ISL_16910802	BA.5.2.49	1/18/2023	China	Heilongjiang		BA.5.2*	2023-01-18
10704	hCoV-19/Taiwan/F78314/2023	EPI_ISL_16830920	BF.7.14	1/18/2023	China	Taiwan		BF.7.14*	2023-01-18
10790	hCoV-19/Taiwan/CDC-F78918/2023	EPI_ISL_18320427	BA.5.2.1	1/19/2023	China	Taiwan		BA.5.2*	2023-01-19
10808	hCoV-19/Fujian/FCDC-QZ01S130/2023	EPI_ISL_17488636	BA.5.2.48	1/19/2023	China	Fujian	Fuzhou	BA.5.2*	2023-01-19
10873	hCoV-19/Fujian/FCDC-0668/2023	EPI_ISL_16838990	BA.5.2.48	1/19/2023	China	Fujian	Xiamen	BA.5.2*	2023-01-19
10877	hCoV-19/Taiwan/F78331/2023	EPI_ISL_16830922	BQ.1.23	1/19/2023	China	Taiwan		Others	2023-01-19
10885	hCoV-19/Fujian/FCDC-S130/2023	EPI_ISL_16737206	BA.5.2.48	1/19/2023	China	Fujian	Quanzhou	BA.5.2*	2023-01-19
11014	hCoV-19/Hainan/CDC-084/2023	EPI_ISL_16720504	BA.5.2.48	1/20/2023	China	Hainan	Sanya	BA.5.2*	2023-01-20
11015	hCoV-19/Hainan/CDC-083/2023	EPI_ISL_16720503	BA.5.2.48	1/20/2023	China	Hainan	Sanya	BA.5.2*	2023-01-20
11022	hCoV-19/Hainan/CDC-067/2023	EPI_ISL_16719470	BA.5.2.48	1/20/2023	China	Hainan	Haikou	BA.5.2*	2023-01-20
11038	hCoV-19/Hainan/CDC-050/2023	EPI_ISL_16719080	BF.7.14	1/20/2023	China	Hainan	Haikou	BF.7.14*	2023-01-20
11050	hCoV-19/Hainan/CDC-034/2023	EPI_ISL_16719064	BF.7.14	1/20/2023	China	Hainan	Haikou	BF.7.14*	2023-01-20
11057	hCoV-19/Anhui/FYCDC-030/2023	EPI_ISL_16679362	BF.7.14	1/20/2023	China	Anhui	Fuyang	BF.7.14*	2023-01-20
11079	SARS-CoV-2/human/CHN/QYCDC-029/2023	EPI_ISL_17494786	BF.7.14.4	1/20/2023	China	Gansu	Qingyang	BF.7.14*	2023-01-20
11084	SARS-CoV-2/human/CHN/QYCDC-022/2023	EPI_ISL_17494793	BF.7.14.1	1/20/2023	China	Gansu	Qingyang	BF.7.14*	2023-01-20
11101	hCoV-19/Guangdong/GDCDC-CZ-0016/2023	EPI_ISL_17170868	BA.5.2.48	1/21/2023	China	Guangdong		BA.5.2*	2023-01-21
11105	hCoV-19/Hebei/BD-7/2023	EPI_ISL_17031725	BF.7.14	1/21/2023	China	Hebei	Baoding	BF.7.14*	2023-01-21
11106	hCoV-19/Hong Kong/VK23008865/2023	EPI_ISL_17029117	BA.5.2.1	1/21/2023	China	Hong Kong		BA.5.2*	2023-01-21
11148	hCoV-19/Hebei/HCDC-SJZ-134/2023	EPI_ISL_17031728	BF.7.14	1/22/2023	China	Hebei	Shijiazhuang	BF.7.14*	2023-01-22
11170	hCoV-19/Xinjiang/BTCDC-88/2023	EPI_ISL_16698034	BA.5.2	1/22/2023	China	Xinjiang	Bingtuan	BA.5.2*	2023-01-22
11186	hCoV-19/Xinjiang/BTCDC-72/2023	EPI_ISL_16698018	BF.7.14	1/22/2023	China	Xinjiang	Bingtuan	BF.7.14*	2023-01-22
11240	hCoV-19/Hebei/CZ-45/2023	EPI_ISL_17031730	BA.5.2.49	1/23/2023	China	Hebei	Cangzhou	BA.5.2*	2023-01-23
11264	hCoV-19/Anhui/FYCX23068/2023	EPI_ISL_16825389	BF.7.14	1/23/2023	China	Anhui	Fuyang	BF.7.14*	2023-01-23
11287	hCoV-19/Henan/NYCDC-032/2023	EPI_ISL_16723159	BA.5.2.48	1/23/2023	China	Henan	Nanyang	BA.5.2*	2023-01-23
11290	hCoV-19/Henan/NYCDC-028/2023	EPI_ISL_16723155	BA.5.2.49	1/23/2023	China	Henan	Nanyang	BA.5.2*	2023-01-23
11299	SARS-CoV-2/human/CHN/Wuhucdc-3/2023	EPI_ISL_17493670	DY.4	1/23/2023	China	Anhui	Wuhu	BA.5.2*	2023-01-23
11349	hCoV-19/Taiwan/F78385/2023	EPI_ISL_16828720	BN.1.2	1/24/2023	China	Taiwan		BA.2.75*	2023-01-24
11350	hCoV-19/Taiwan/F78384/2023	EPI_ISL_16828719	BN.1.2	1/24/2023	China	Taiwan		BA.2.75*	2023-01-24
11355	hCoV-19/Anhui/HFCDC-104/2023	EPI_ISL_16740869	BA.5.2.48	1/24/2023	China	Anhui	Hefei	BA.5.2*	2023-01-24
11374	hCoV-19/Anhui/AQCDC-08/2023	EPI_ISL_16737020	BA.5.2.49	1/24/2023	China	Anhui	Anqing	BA.5.2*	2023-01-24
11379	hCoV-19/Hainan/CDC-108/2023	EPI_ISL_16723080	BA.5.2.48	1/24/2023	China	Hainan	Haikou	BA.5.2*	2023-01-24
11384	hCoV-19/Hainan/CDC-099/2023	EPI_ISL_16723071	BA.5.2.48	1/24/2023	China	Hainan	Haikou	BA.5.2*	2023-01-24
11398	SARS-CoV-2/human/CHN/GDCDC_CZ_0012/2023	EPI_ISL_17493502	BF.7.14.1	1/24/2023	China	Guangdong		BF.7.14*	2023-01-24
11399	SARS-CoV-2/human/CHN/Shannxi-0063/2023	EPI_ISL_17494075	BF.7.14	1/24/2023	China	Shaanxi		BF.7.14*	2023-01-24
11424	hCoV-19/Guangdong/GDCDC-070/2023	EPI_ISL_17489880	BA.5.2.49	1/25/2023	China	Guangdong	Guangzhou	BA.5.2*	2023-01-25
11436	hCoV-19/Guangdong/GDCDC-ST-0051/2023	EPI_ISL_17170779	BA.5.2.48	1/25/2023	China	Guangdong		BA.5.2*	2023-01-25
11440	hCoV-19/Guangdong/GDCDC-ST-0047/2023	EPI_ISL_17170775	BF.7.14	1/25/2023	China	Guangdong		BF.7.14*	2023-01-25
11478	hCoV-19/Taiwan/F78387/2023	EPI_ISL_16827464	BQ.1.1.22	1/25/2023	China	Taiwan		Others	2023-01-25
11482	hCoV-19/Anhui/HBCDC-10/2023	EPI_ISL_16809290	BF.7.14	1/25/2023	China	Anhui	Huaibei	BF.7.14*	2023-01-25
11490	hCoV-19/Shandong/SDCDC-0893/2023	EPI_ISL_16758237	BA.5.2.49	1/25/2023	China	Shandong	Jinan	BA.5.2*	2023-01-25
11491	hCoV-19/Shandong/SDCDC-0892/2023	EPI_ISL_16758236	BA.5.2.49	1/25/2023	China	Shandong	Jinan	BA.5.2*	2023-01-25
11518	SARS-CoV-2/human/CHN/Wuhucdc-40/2023	EPI_ISL_17493993	DY.4	1/25/2023	China	Anhui	Wuhu	BA.5.2*	2023-01-25
11523	SARS-CoV-2/human/CHN/Shannxi-0033/2023	EPI_ISL_17494419	BA.5.2.48	1/25/2023	China	Shaanxi		BA.5.2*	2023-01-25
11532	hCoV-19/Hong Kong/HKU-230518-362/2023	EPI_ISL_17685261	EJ.2	1/26/2023	China	Hong Kong		BA.2.75*	2023-01-26
11566	hCoV-19/Hong Kong/VK23008948/2023	EPI_ISL_16902538	BN.1.3	1/26/2023	China	Hong Kong		BA.2.75*	2023-01-26
11593	hCoV-19/Taiwan/F78394/2023	EPI_ISL_16827465	BQ.1.18	1/26/2023	China	Taiwan		Others	2023-01-26
11596	hCoV-19/Shandong/SDCDC-0972/2023	EPI_ISL_16758301	BF.7.14	1/26/2023	China	Shandong	Qingdao	BF.7.14*	2023-01-26
11624	hCoV-19/Anhui/HFCDC-105/2023	EPI_ISL_16740870	BA.5.2.48	1/26/2023	China	Anhui	Hefei	BA.5.2*	2023-01-26
11646	hCoV-19/Liaoning/LNCDC-030-2/2023	EPI_ISL_17183564	BA.5.2.48	1/27/2023	China	Liaoning	Panjin	BA.5.2*	2023-01-27
11653	hCoV-19/Hebei/CZ-22/2023	EPI_ISL_17031760	BA.5.2.49	1/27/2023	China	Hebei	Cangzhou	BA.5.2*	2023-01-27
11657	hCoV-19/Hong Kong/VK23009400/2023	EPI_ISL_17029148	BA.5.2	1/27/2023	China	Hong Kong		BA.5.2*	2023-01-27
11794	hCoV-19/Hebei/CZ-29/2023	EPI_ISL_17031771	BA.5.2.48	1/28/2023	China	Hebei	Cangzhou	BA.5.2*	2023-01-28
11795	hCoV-19/Hebei/CZ-28/2023	EPI_ISL_17031770	BA.5.2.48	1/28/2023	China	Hebei	Cangzhou	BA.5.2*	2023-01-28
11796	hCoV-19/Hebei/CZ-24/2023	EPI_ISL_17031769	BF.7.14	1/28/2023	China	Hebei	Cangzhou	BF.7.14*	2023-01-28
11803	hCoV-19/Taiwan/CDC-F78441/2023	EPI_ISL_17013590	BQ.1.18	1/28/2023	China	Taiwan		Others	2023-01-28
11818	hCoV-19/Henan/NYCDC-041/2023	EPI_ISL_16926306	BF.7.14	1/28/2023	China	Henan	Nanyang	BF.7.14*	2023-01-28
11844	hCoV-19/Sichuan/ZGCDC-089/2023	EPI_ISL_16899454	BF.7.14	1/28/2023	China	Sichuan	Zigong	BF.7.14*	2023-01-28
11846	hCoV-19/Jiangxi/NCCDC-048/2023	EPI_ISL_16854390	BF.7.14.3	1/28/2023	China	Jiangxi	Nanchang	BF.7.14*	2023-01-28
